timestamp,symbol,open,high,low,close,adjusted_close,volume
2010-01-04,AAPL,7.622499942779541,7.660714149475098,7.585000038146973,7.643214225769043,6.454505920410156,493729600
2010-01-05,AAPL,7.664286136627197,7.699643135070801,7.6160712242126465,7.656428813934326,6.465665817260742,601904800
2010-01-06,AAPL,7.656428813934326,7.68678617477417,7.526785850524902,7.534643173217773,6.362819671630859,552160000
2010-01-07,AAPL,7.5625,7.5714287757873535,7.466071128845215,7.520713806152344,6.3510565757751465,477131200
2010-01-08,AAPL,7.510714054107666,7.5714287757873535,7.466429233551025,7.570713996887207,6.393280982971191,447610800
2010-01-11,AAPL,7.599999904632568,7.607142925262451,7.444643020629883,7.503929138183594,6.336881637573242,462229600
2010-01-12,AAPL,7.471070766448975,7.491786003112793,7.372142791748047,7.4185709953308105,6.264797687530518,594459600
2010-01-13,AAPL,7.423929214477539,7.533214092254639,7.289286136627197,7.523213863372803,6.3531694412231445,605892000
2010-01-14,AAPL,7.503929138183594,7.5164289474487305,7.465000152587891,7.479642868041992,6.316376209259033,432894000
2010-01-15,AAPL,7.533214092254639,7.557143211364746,7.352499961853027,7.354642868041992,6.210813045501709,594067600
2010-01-19,AAPL,7.440357208251953,7.685357093811035,7.401429176330566,7.679999828338623,6.485569953918457,730007600
2010-01-20,AAPL,7.675356864929199,7.698214054107666,7.482142925262451,7.56178617477417,6.3857421875,612152800
2010-01-21,AAPL,7.574285984039307,7.618214130401611,7.400356769561768,7.431070804595947,6.275355815887451,608154400
2010-01-22,AAPL,7.385000228881836,7.410714149475098,7.041429042816162,7.0625,5.96410608291626,881767600
2010-01-25,AAPL,7.232500076293945,7.310713768005371,7.1496429443359375,7.252500057220459,6.124554634094238,1065699600
2010-01-26,AAPL,7.3553571701049805,7.632500171661377,7.235000133514404,7.355000019073486,6.211115837097168,1867110000
2010-01-27,AAPL,7.387499809265137,7.520713806152344,7.126070976257324,7.424285888671875,6.269626140594482,1722568400
2010-01-28,AAPL,7.318929195404053,7.339285850524902,7.096428871154785,7.117499828338623,6.0105509757995605,1173502400
2010-01-29,AAPL,7.181428909301758,7.221428871154785,6.794642925262451,6.859285831451416,5.792498588562012,1245952400
2010-02-01,AAPL,6.870357036590576,7.0,6.8321428298950195,6.9546427726745605,5.8730244636535645,749876400
2010-02-02,AAPL,6.996786117553711,7.0114288330078125,6.906428813934326,6.994999885559082,5.907103538513184,698342400
2010-02-03,AAPL,6.9703569412231445,7.150000095367432,6.943571090698242,7.115356922149658,6.008742809295654,615328000
2010-02-04,AAPL,7.026071071624756,7.0846428871154785,6.841785907745361,6.85892915725708,5.792196750640869,757652000
2010-02-05,AAPL,6.879642963409424,7.0,6.816071033477783,6.980713844299316,5.895040512084961,850306800
2010-02-08,AAPL,6.98892879486084,7.067142963409424,6.9285712242126465,6.932857036590576,5.854625225067139,478270800
2010-02-09,AAPL,7.014999866485596,7.0535712242126465,6.955357074737549,7.006785869598389,5.917056083679199,632886800
2010-02-10,AAPL,6.996070861816406,7.021429061889648,6.937857151031494,6.968571186065674,5.884787559509277,370361600
2010-02-11,AAPL,6.960000038146973,7.1339287757873535,6.930714130401611,7.0953569412231445,5.9918532371521,550345600
2010-02-12,AAPL,7.075356960296631,7.2014288902282715,6.982142925262451,7.156428813934326,6.04342794418335,655468800
2010-02-16,AAPL,7.2121429443359375,7.2746429443359375,7.197143077850342,7.264286041259766,6.134511470794678,543737600
2010-02-17,AAPL,7.292500019073486,7.296785831451416,7.1735711097717285,7.23392915725708,6.108874797821045,436396800
2010-02-18,AAPL,7.201070785522461,7.28178596496582,7.175714015960693,7.247499942779541,6.120333671569824,422825200
2010-02-19,AAPL,7.209286212921143,7.257143020629883,7.182499885559082,7.202499866485596,6.082333087921143,415469600
2010-02-22,AAPL,7.226428985595703,7.232142925262451,7.11392879486084,7.1578569412231445,6.0446319580078125,390563600
2010-02-23,AAPL,7.142857074737549,7.190357208251953,6.989643096923828,7.0378570556640625,5.943295001983643,575094800
2010-02-24,AAPL,7.0796427726745605,7.194285869598389,7.065713882446289,7.166429042816162,6.051870822906494,460566400
2010-02-25,AAPL,7.049285888671875,7.244999885559082,7.03178596496582,7.214285850524902,6.092284679412842,665126000
2010-02-26,AAPL,7.2278571128845215,7.327499866485596,7.214285850524902,7.307857036590576,6.171304702758789,507460800
2010-03-01,AAPL,7.348214149475098,7.482142925262451,7.337500095367432,7.463929176330566,6.303102493286133,550093600
2010-03-02,AAPL,7.497499942779541,7.5296430587768555,7.419285774230957,7.458929061889648,6.298880577087402,566546400
2010-03-03,AAPL,7.4621429443359375,7.495357036590576,7.42642879486084,7.476070880889893,6.313356399536133,372052800
2010-03-04,AAPL,7.474286079406738,7.5328569412231445,7.451070785522461,7.525356769561768,6.354977607727051,366041200
2010-03-05,AAPL,7.67642879486084,7.846428871154785,7.6653571128845215,7.819643020629883,6.6034955978393555,899620400
2010-03-08,AAPL,7.857500076293945,7.86035680770874,7.794642925262451,7.824285984039307,6.60741662979126,429889600
2010-03-09,AAPL,7.796785831451416,8.035714149475098,7.78178596496582,7.965000152587891,6.726246356964111,920259200
2010-03-10,AAPL,7.993928909301758,8.052857398986816,7.971428871154785,8.029999732971191,6.781135082244873,596218000
2010-03-11,AAPL,7.996786117553711,8.053570747375488,7.975714206695557,8.053570747375488,6.801041603088379,405700400
2010-03-12,AAPL,8.120356559753418,8.133213996887207,8.0625,8.092857360839844,6.834218502044678,416323600
2010-03-15,AAPL,8.049285888671875,8.053570747375488,7.8660712242126465,7.994286060333252,6.750978469848633,493502800
2010-03-16,AAPL,8.006428718566895,8.03499984741211,7.946785926818848,8.016071319580078,6.769372940063477,446908000
2010-03-17,AAPL,8.032142639160156,8.087499618530273,7.973928928375244,8.00428581237793,6.759422779083252,450956800
2010-03-18,AAPL,8.003570556640625,8.035714149475098,7.950356960296631,8.023214340209961,6.775404453277588,342109600
2010-03-19,AAPL,8.028214454650879,8.044285774230957,7.901071071624756,7.9375,6.703022480010986,559445600
2010-03-22,AAPL,7.873929023742676,8.071429252624512,7.862500190734863,8.026785850524902,6.778421878814697,456419600
2010-03-23,AAPL,8.058570861816406,8.170714378356934,8.003570556640625,8.15571403503418,6.887298583984375,602431200
2010-03-24,AAPL,8.130000114440918,8.221428871154785,8.125356674194336,8.19178581237793,6.917759895324707,597780400
2010-03-25,AAPL,8.247142791748047,8.248929023742676,8.08035659790039,8.094642639160156,6.8357253074646,542284400
2010-03-26,AAPL,8.176786422729492,8.283928871154785,8.162500381469727,8.246429443359375,6.96390438079834,640875200
2010-03-29,AAPL,8.321429252624512,8.352499961853027,8.272143363952637,8.299642562866211,7.0088419914245605,540744400
2010-03-30,AAPL,8.449999809265137,8.481429100036621,8.366070747375488,8.423213958740234,7.1131978034973145,527310000
2010-03-31,AAPL,8.410357475280762,8.450357437133789,8.373571395874023,8.39285659790039,7.087562561035156,430659600
2010-04-01,AAPL,8.478928565979004,8.526070594787598,8.3125,8.427499771118164,7.116815567016602,603145200
2010-04-05,AAPL,8.392143249511719,8.518214225769043,8.384642601013184,8.517499923706055,7.192818641662598,684507600
2010-04-06,AAPL,8.507143020629883,8.579999923706055,8.464285850524902,8.555000305175781,7.224486827850342,447017200
2010-04-07,AAPL,8.555356979370117,8.640000343322754,8.523571014404297,8.592857360839844,7.256455421447754,628502000
2010-04-08,AAPL,8.587142944335938,8.626428604125977,8.501428604125977,8.569643020629883,7.236851692199707,572989200
2010-04-09,AAPL,8.6225004196167,8.63892936706543,8.587857246398926,8.635356903076172,7.2923455238342285,334182800
2010-04-12,AAPL,8.649999618530273,8.681071281433105,8.63607120513916,8.653214454650879,7.307427406311035,333026400
2010-04-13,AAPL,8.637857437133789,8.671428680419922,8.61107063293457,8.65821361541748,7.311645030975342,306210800
2010-04-14,AAPL,8.760000228881836,8.778928756713867,8.71678638458252,8.774642944335938,7.409968852996826,404076400
2010-04-15,AAPL,8.777856826782227,8.893928527832031,8.768214225769043,8.890000343322754,7.50738525390625,376784800
2010-04-16,AAPL,8.8774995803833,8.96928596496582,8.733928680419922,8.835714340209961,7.46154260635376,750545600
2010-04-19,AAPL,8.822500228881836,8.853214263916016,8.634642601013184,8.823928833007812,7.451589584350586,566924400
2010-04-20,AAPL,8.876428604125977,8.901785850524902,8.677143096923828,8.735357284545898,7.376793384552002,738326400
2010-04-21,AAPL,9.242856979370117,9.29464340209961,9.133213996887207,9.257857322692871,7.818028926849365,982391200
2010-04-22,AAPL,9.222857475280762,9.526785850524902,9.149999618530273,9.516785621643066,8.036690711975098,793424800
2010-04-23,AAPL,9.571070671081543,9.72071361541748,9.535714149475098,9.672499656677246,8.16818618774414,796955600
2010-04-26,AAPL,9.710000038146973,9.730713844299316,9.578213691711426,9.625,8.128074645996094,479068800
2010-04-27,AAPL,9.545356750488281,9.565713882446289,9.304286003112793,9.35857105255127,7.903079032897949,709343600
2010-04-28,AAPL,9.401785850524902,9.428570747375488,9.157500267028809,9.342857360839844,7.889812469482422,758402400
2010-04-29,AAPL,9.393570899963379,9.64285659790039,9.357500076293945,9.59428596496582,8.102136611938477,558840800
2010-04-30,AAPL,9.618213653564453,9.663213729858398,9.321429252624512,9.3246431350708,7.874431133270264,542463600
2010-05-03,AAPL,9.422857284545898,9.567143440246582,9.388570785522461,9.512499809265137,8.03306770324707,454342000
2010-05-04,AAPL,9.38892936706543,9.403214454650879,9.16964340209961,9.238571166992188,7.80174446105957,723819600
2010-05-05,AAPL,9.036786079406738,9.21928596496582,8.883213996887207,9.142499923706055,7.720617771148682,883103200
